,Latitude,Longitude,NO2_2019,NO2_2020,NO2_2019_Norm,NO2_2020_Norm
4722,45.699493,9.216666,24.35308,17.149082,0.63568515,0.44764012
4723,45.699493,9.256061,25.677597,17.143003,0.67025876,0.44748145
4724,45.699493,9.295455,26.376835,16.960606,0.6885109,0.44272035
4725,45.699493,9.334848,26.468,16.612045,0.69089055,0.43362194
4726,45.699493,9.374243,25.896118,16.12638,0.6759628,0.4209447
4727,45.699493,9.413636,23.697765,15.548046,0.6185795,0.4058485
4728,45.699493,9.453031,19.580444,14.933285,0.51110566,0.38980147
4729,45.699493,9.492424,15.741288,14.342261,0.4108927,0.37437406
4730,45.699493,9.531818,14.320513,13.823444,0.3738064,0.36083147
4731,45.699493,9.571212,15.928959,13.401213,0.41579142,0.34981
4732,45.699493,9.610606,19.920952,13.074474,0.51999384,0.3412812
4733,45.699493,9.65,24.087635,12.822325,0.6287562,0.3346994
4734,45.699493,9.689394,25.03962,12.616836,0.65360576,0.3293355
4735,45.699493,9.728787,22.594017,12.439768,0.5897685,0.32471356
4736,45.699493,9.768182,19.229477,12.286152,0.50194436,0.32070374
4737,45.699493,9.807576,16.461363,12.159565,0.4296887,0.31739944
4738,45.699493,9.84697,14.754326,12.068508,0.38513014,0.31502262
4739,45.699493,9.886364,14.105953,12.024022,0.36820576,0.3138614
4740,45.699493,9.925757,14.387901,12.037753,0.3755654,0.3142198
4741,45.699493,9.965152,15.403643,12.119618,0.40207916,0.31635672
4742,45.699493,10.004545,16.735552,12.274647,0.4368458,0.32040343
4743,45.699493,10.04394,17.570229,12.498059,0.45863327,0.32623512
4744,45.699493,10.083333,17.271582,12.76841,0.45083773,0.33329204
4745,45.699493,10.122727,16.410353,13.043982,0.42835718,0.34048524
4746,45.699493,10.162121,15.776382,13.271355,0.41180873,0.34642035
4747,45.699493,10.201515,15.735844,13.398241,0.41075057,0.34973243
4748,45.699493,10.240909,16.11189,13.383952,0.42056647,0.34935945
4749,45.699493,10.280303,16.180866,13.20769,0.42236692,0.3447585
4750,45.699493,10.319697,15.575478,12.874038,0.40656456,0.33604923
4751,45.699493,10.359091,14.569361,12.412061,0.380302,0.32399032
4752,45.699493,10.398485,13.517709,11.866758,0.35285088,0.30975637
4753,45.699493,10.437879,12.604019,11.287079,0.32900098,0.29462507
4754,45.699493,10.477273,11.920132,10.7160015,0.31114957,0.2797183
4755,45.699493,10.516666,11.470611,10.186613,0.29941577,0.26589975
4756,45.699493,10.556061,11.199969,9.721099,0.29235125,0.2537485
4757,45.699493,10.595454,11.044506,9.331338,0.2882932,0.24357463
4758,45.699493,10.634849,10.955439,9.020327,0.2859683,0.23545635
4759,45.699493,10.674242,10.900912,8.784313,0.284545,0.22929572
4760,45.699493,10.713636,10.862178,8.6149235,0.28353393,0.22487417
4761,45.699493,10.753031,10.82994,8.501181,0.28269243,0.22190514
4762,45.699493,10.792424,10.801129,8.431117,0.2819404,0.2200763
4763,45.699493,10.831819,10.775867,8.393005,0.281281,0.21908146
4764,45.699493,10.871212,10.755067,8.376206,0.28073803,0.21864296
4765,45.699493,10.910606,10.739148,8.371707,0.2803225,0.21852551
4766,45.699493,10.95,10.727778,8.372351,0.28002572,0.21854232
4767,45.699493,10.989394,10.720129,8.372879,0.27982605,0.2185561
4768,45.699493,11.028788,10.715236,8.369787,0.2796983,0.2184754
4769,45.699493,11.068182,10.712231,8.361101,0.27961987,0.21824868
4770,45.699493,11.107575,10.710446,8.346091,0.27957332,0.21785687
4771,45.699493,11.14697,10.709415,8.324958,0.2795464,0.21730523
4772,45.699493,11.186363,10.708833,8.298573,0.27953118,0.2166165
4773,45.699493,11.225758,10.708512,8.268177,0.27952284,0.21582308
4774,45.699493,11.265152,10.708339,8.235202,0.2795183,0.21496235
4775,45.699493,11.304545,10.708247,8.201076,0.2795159,0.21407154
4776,45.699493,11.34394,10.708201,8.167111,0.2795147,0.21318498
4777,45.699493,11.383333,10.708179,8.134427,0.27951413,0.21233183
4778,45.699493,11.422728,10.70817,8.103897,0.2795139,0.21153492
4779,45.699493,11.462121,10.708166,8.076153,0.27951378,0.2108107
4780,45.699493,11.501515,10.708166,8.051593,0.27951378,0.21016961
4781,45.699493,11.540909,10.708166,8.030401,0.27951378,0.20961645
4782,45.699493,11.580303,10.708167,8.012589,0.2795138,0.20915152
4783,45.699493,11.619697,10.708168,7.9980383,0.27951384,0.20877169
4784,45.699493,11.659091,10.708169,7.986523,0.27951387,0.20847112
4785,45.699493,11.698484,10.708169,7.977761,0.27951387,0.20824239
4786,45.699493,11.737879,10.708169,7.9714284,0.27951387,0.2080771
4787,45.699493,11.777273,10.70817,7.9671907,0.2795139,0.20796649
4788,45.699493,11.816667,10.70817,7.9647174,0.2795139,0.20790192
4789,45.699493,11.856061,10.70817,7.9636936,0.2795139,0.20787519
4790,45.699493,11.895454,10.70817,7.963833,0.2795139,0.20787883
4791,45.699493,11.934849,10.70817,7.9648767,0.2795139,0.20790608
4792,45.699493,11.974242,10.70817,7.9666,0.2795139,0.20795107
4793,45.699493,12.013637,10.70817,7.96881,0.2795139,0.20800875
4794,45.699493,12.05303,10.70817,7.9713464,0.2795139,0.20807496
4795,45.699493,12.092424,10.70817,7.9740767,0.2795139,0.20814623
4796,45.699493,12.131818,10.70817,7.9768944,0.2795139,0.20821978
4797,45.699493,12.171212,10.70817,7.9797163,0.2795139,0.20829344
4798,45.699493,12.210606,10.70817,7.9824796,0.2795139,0.20836556
4799,45.699493,12.25,10.70817,7.985137,0.2795139,0.20843494
4800,45.719696,8.35,10.71128,8.271732,0.27959508,0.21591589
4801,45.719696,8.389394,10.71581,8.389824,0.2797133,0.21899842
4802,45.719696,8.428788,10.726377,8.537365,0.27998912,0.22284967
4803,45.719696,8.468182,10.750278,8.719096,0.28061303,0.22759336
4804,45.719696,8.507576,10.802536,8.939896,0.28197712,0.23335686
4805,45.719696,8.546969,10.912403,9.204236,0.28484496,0.2402569
4806,45.719696,8.586364,11.132673,9.515994,0.29059464,0.24839468
4807,45.719696,8.625757,11.548719,9.877373,0.30145463,0.2578277
4808,45.719696,8.665152,12.275637,10.288463,0.32042927,0.26855832
4809,45.719696,8.704545,13.418744,10.745741,0.35026762,0.2804946
4810,45.719696,8.743939,14.966084,11.241581,0.39065763,0.29343745
4811,45.719696,8.783334,16.632666,11.764071,0.43416017,0.30707595
4812,45.719696,8.822727,17.858501,12.298737,0.466158,0.32103223
4813,45.719696,8.862122,18.250565,12.832323,0.47639197,0.33496037
4814,45.719696,8.901515,18.054787,13.355825,0.47128162,0.34862527
4815,45.719696,8.940909,17.893347,13.86488,0.46706757,0.36191306
4816,45.719696,8.980303,18.202847,14.357737,0.4751464,0.37477803
4817,45.719696,9.019697,18.949837,14.831921,0.49464497,0.3871556
4818,45.719696,9.059091,19.660358,15.28051,0.51319164,0.39886504
4819,45.719696,9.098485,19.965206,15.689426,0.52114904,0.40953895
4820,45.719696,9.137878,20.298569,16.037827,0.5298507,0.4186332
4821,45.719696,9.177273,21.064075,16.299248,0.54983264,0.42545703
4822,45.719696,9.216666,22.008286,16.444931,0.5744792,0.42925978
4823,45.719696,9.256061,22.981543,16.451006,0.59988403,0.42941836
4824,45.719696,9.295455,23.87609,16.304337,0.6232343,0.42558986
4825,45.719696,9.334848,24.669569,16.006554,0.64394635,0.41781688
4826,45.719696,9.374243,24.961096,15.577063,0.6515561,0.40660593
4827,45.719696,9.413636,23.479214,15.052492,0.6128747,0.39291313
4828,45.719696,9.453031,19.862583,14.484924,0.5184703,0.37809798
4829,45.719696,9.492424,16.263884,13.933384,0.4245339,0.3637012
4830,45.719696,9.531818,14.874494,13.446821,0.38826686,0.35100052
4831,45.719696,9.571212,16.346582,13.050299,0.4266926,0.34065014
4832,45.719696,9.610606,20.01683,12.742822,0.5224966,0.3326241
4833,45.719696,9.65,23.76026,12.503705,0.62021077,0.3263825
4834,45.719696,9.689394,24.53647,12.305767,0.6404721,0.32121575
4835,45.719696,9.728787,22.188879,12.131216,0.57919323,0.31665945
4836,45.719696,9.768182,18.959927,11.975245,0.49490836,0.31258819
4837,45.719696,9.807576,16.300667,11.841826,0.42549407,0.30910558
4838,45.719696,9.84697,14.671892,11.73999,0.38297838,0.30644736
4839,45.719696,9.886364,14.0828495,11.681444,0.36760268,0.30491912
4840,45.719696,9.925757,14.418985,11.6786375,0.37637678,0.30484587
4841,45.719696,9.965152,15.494833,11.742308,0.4044595,0.30650786
4842,45.719696,10.004545,16.893414,11.87841,0.44096646,0.3100605
4843,45.719696,10.04394,17.767921,12.0833,0.4637936,0.3154087
4844,45.719696,10.083333,17.412098,12.336935,0.4545056,0.32202932
4845,45.719696,10.122727,16.40113,12.599104,0.42811647,0.32887268
4846,45.719696,10.162121,15.516595,12.818483,0.40502754,0.3345991
4847,45.719696,10.201515,15.113344,12.945293,0.39450154,0.33790922
4848,45.719696,10.240909,15.107208,12.941384,0.39434138,0.33780718
4849,45.719696,10.280303,15.034237,12.787485,0.39243662,0.33378997
4850,45.719696,10.319697,14.588374,12.487541,0.3807983,0.32596058
4851,45.719696,10.359091,13.863794,12.067437,0.3618847,0.31499466
4852,45.719696,10.398485,13.068247,11.567574,0.34111866,0.3019468
4853,45.719696,10.437879,12.342754,11.032418,0.32218122,0.2879777
4854,45.719696,10.477273,11.772821,10.501733,0.30730435,0.27412528
4855,45.719696,10.516666,11.38073,10.006636,0.2970696,0.26120183
4856,45.719696,10.556061,11.135963,9.568402,0.29068053,0.24976268
4857,45.719696,10.595454,10.991947,9.1989765,0.2869213,0.24011962
4858,45.719696,10.634849,10.908754,8.9021015,0.28474972,0.23237033
4859,45.719696,10.674242,10.858788,8.675173,0.28344545,0.22644684
4860,45.719696,10.713636,10.825252,8.511128,0.28257006,0.22216481
4861,45.719696,10.753031,10.799315,8.400249,0.28189304,0.21927053
4862,45.719696,10.792424,10.777383,8.33171,0.28132054,0.21748148
4863,45.719696,10.831819,10.758675,8.294697,0.2808322,0.21651533
4864,45.719696,10.871212,10.743387,8.279271,0.28043315,0.21611267
4865,45.719696,10.910606,10.731644,8.276884,0.28012663,0.21605037
4866,45.719696,10.95,10.723178,8.280635,0.27990565,0.21614827
4867,45.719696,10.989394,10.717416,8.285349,0.27975523,0.21627133
4868,45.719696,11.028788,10.713685,8.287465,0.27965784,0.21632656
4869,45.719696,11.068182,10.711368,8.284855,0.27959734,0.21625842
4870,45.719696,11.107575,10.709977,8.276576,0.27956107,0.21604232
4871,45.719696,11.14697,10.7091675,8.262589,0.2795399,0.21567723
4872,45.719696,11.186363,10.708706,8.243506,0.27952787,0.21517912
4873,45.719696,11.225758,10.70845,8.220354,0.2795212,0.21457477
4874,45.719696,11.265152,10.70831,8.194356,0.27951756,0.21389614
4875,45.719696,11.304545,10.708237,8.166786,0.27951562,0.2131765
4876,45.719696,11.34394,10.708199,8.138842,0.27951464,0.21244706
4877,45.719696,11.383333,10.70818,8.111564,0.27951416,0.21173503
4878,45.719696,11.422728,10.708172,8.085794,0.27951393,0.21106239
4879,45.719696,11.462121,10.708168,8.062165,0.27951384,0.2104456
4880,45.719696,11.501515,10.708167,8.041087,0.2795138,0.20989539
4881,45.719696,11.540909,10.708168,8.022794,0.27951384,0.20941788
4882,45.719696,11.580303,10.708168,8.00735,0.27951384,0.20901476
4883,45.719696,11.619697,10.708169,7.9946923,0.27951387,0.20868436
4884,45.719696,11.659091,10.708169,7.9846635,0.27951387,0.20842257
4885,45.719696,11.698484,10.708169,7.97704,0.27951387,0.20822357
4886,45.719696,11.737879,10.70817,7.9715543,0.2795139,0.20808038
4887,45.719696,11.777273,10.70817,7.9679265,0.2795139,0.20798568
4888,45.719696,11.816667,10.70817,7.9658704,0.2795139,0.20793203
4889,45.719696,11.856061,10.70817,7.9651146,0.2795139,0.2079123
4890,45.719696,11.895454,10.70817,7.965404,0.2795139,0.20791985
4891,45.719696,11.934849,10.70817,7.9665093,0.2795139,0.2079487
4892,45.719696,11.974242,10.70817,7.96823,0.2795139,0.20799361
4893,45.719696,12.013637,10.70817,7.970391,0.2795139,0.20805001
4894,45.719696,12.05303,10.70817,7.972846,0.2795139,0.2081141
4895,45.719696,12.092424,10.70817,7.975476,0.2795139,0.20818275
4896,45.719696,12.131818,10.70817,7.978182,0.2795139,0.20825338
4897,45.719696,12.171212,10.70817,7.980888,0.2795139,0.20832402
4898,45.719696,12.210606,10.70817,7.9835353,0.2795139,0.20839313
4899,45.719696,12.25,10.70817,7.986081,0.2795139,0.20845957
4900,45.7399,8.35,10.711975,8.337224,0.27961323,0.21762541
4901,45.7399,8.389394,10.717181,8.462382,0.2797491,0.2208924
4902,45.7399,8.428788,10.728995,8.616869,0.2800575,0.22492495
4903,45.7399,8.468182,10.75509,8.805037,0.28073862,0.22983666
4904,45.7399,8.507576,10.810971,9.031206,0.2821973,0.23574033
4905,45.7399,8.546969,10.926394,9.299102,0.28521016,0.24273318
4906,45.7399,8.586364,11.154587,9.61161,0.29116663,0.25089055
4907,45.7399,8.625757,11.581857,9.969707,0.30231962,0.26023787
4908,45.7399,8.665152,12.32776,10.371955,0.32178983,0.2707377
4909,45.7399,8.704545,13.513058,10.8131695,0.3527295,0.28225467
4910,45.7399,8.743939,15.155992,11.283983,0.39561477,0.29454425
4911,45.7399,8.783334,16.980364,11.771049,0.4432361,0.30725807
4912,45.7399,8.822727,18.336958,12.259129,0.47864708,0.31999835
4913,45.7399,8.862122,18.753296,12.73544,0.4895147,0.33243144
4914,45.7399,8.901515,18.612003,13.192791,0.48582655,0.34436962
4915,45.7399,8.940909,18.7081,13.6292095,0.48833495,0.35576138
4916,45.7399,8.980303,19.495815,14.045143,0.5088966,0.36661842
4917,45.7399,9.019697,20.734673,14.440051,0.5412343,0.37692666
4918,45.7399,9.059091,21.498528,14.809427,0.5611731,0.38656846
4919,45.7399,9.098485,21.079237,15.143637,0.5502284,0.39529225
4920,45.7399,9.137878,20.191986,15.428666,0.5270686,0.40273234
4921,45.7399,9.177273,19.80383,15.645568,0.5169366,0.4083941
4922,45.7399,9.216666,19.930286,15.771409,0.5202375,0.4116789
4923,45.7399,9.256061,20.491013,15.784257,0.5348741,0.41201428
4924,45.7399,9.295455,21.458702,15.667428,0.5601336,0.40896472
4925,45.7399,9.334848,22.784979,15.41489,0.59475315,0.40237275
4926,45.7399,9.374243,23.832119,15.037072,0.6220865,0.39251062
4927,45.7399,9.413636,23.076225,14.562961,0.60235554,0.38013497
4928,45.7399,9.453031,20.056034,14.039974,0.5235199,0.3664835
4929,45.7399,9.492424,16.74422,13.525448,0.4370721,0.3530529
4930,45.7399,9.531818,15.3112135,13.068451,0.3996665,0.34112397
4931,45.7399,9.571212,16.474804,12.694941,0.43003955,0.3313743
4932,45.7399,9.610606,19.581413,12.404596,0.5111309,0.32379547
4933,45.7399,9.65,22.675781,12.177637,0.5919028,0.31787118
4934,45.7399,9.689394,23.295628,11.9882555,0.6080826,0.31292778
4935,45.7399,9.728787,21.267601,11.8189,0.55514526,0.3085071
4936,45.7399,9.768182,18.38666,11.664419,0.47994444,0.30447474
4937,45.7399,9.807576,15.970499,11.528661,0.41687575,0.30093104
4938,45.7399,9.84697,14.485422,11.420827,0.37811098,0.29811627
4939,45.7399,9.886364,13.970056,11.353018,0.36465845,0.29634628
4940,45.7399,9.925757,14.332029,11.338158,0.374107,0.29595837
4941,45.7399,9.965152,15.398026,11.387558,0.40193257,0.29724786
4942,45.7399,10.004545,16.763931,11.507801,0.4375866,0.30038655
4943,45.7399,10.04394,17.63283,11.695946,0.46026734,0.30529767
4944,45.7399,10.083333,17.37083,11.932993,0.4534284,0.31148526
4945,45.7399,10.122727,16.443365,12.180815,0.4292189,0.31795412
4946,45.7399,10.162121,15.528219,12.390663,0.40533096,0.3234318
4947,45.7399,10.201515,14.924809,12.515524,0.38958025,0.326691
4948,45.7399,10.240909,14.610928,12.519693,0.38138703,0.32679984
4949,45.7399,10.280303,14.333868,12.385479,0.37415498,0.32329646
4950,45.7399,10.319697,13.893597,12.116297,0.36266264,0.31627002
4951,45.7399,10.359091,13.304842,11.735191,0.34729445,0.3063221
4952,45.7399,10.398485,12.674167,11.278257,0.33083203,0.2943948
4953,45.7399,10.437879,12.0928335,10.785698,0.31565756,0.2815376
4954,45.7399,10.477273,11.624129,10.294114,0.30342305,0.26870584
4955,45.7399,10.516666,11.290824,9.832626,0.29472283,0.2566597
4956,45.7399,10.556061,11.076217,9.421582,0.28912097,0.24593027
4957,45.7399,10.595454,10.946944,9.072825,0.28574657,0.23682672
4958,45.7399,10.634849,10.8714,8.790684,0.28377464,0.22946201
4959,45.7399,10.674242,10.82646,8.573537,0.2826016,0.22379385
4960,45.7399,10.713636,10.797506,8.415492,0.2818458,0.21966843
4961,45.7399,10.753031,10.776463,8.308021,0.28129652,0.21686313
4962,45.7399,10.792424,10.759615,8.241355,0.28085676,0.21512295
4963,45.7399,10.831819,10.745699,8.2055855,0.2804935,0.21418928
4964,45.7399,10.871212,10.734466,8.19145,0.28020027,0.2138203
4965,45.7399,10.910606,10.725834,8.190888,0.27997497,0.21380563
4966,45.7399,10.95,10.719569,8.197288,0.27981144,0.21397267
4967,45.7399,10.989394,10.715261,8.205581,0.279699,0.21418914
4968,45.7399,11.028788,10.7124405,8.212199,0.27962536,0.2143619
4969,45.7399,11.068182,10.710669,8.214898,0.2795791,0.21443236
4970,45.7399,11.107575,10.709595,8.212549,0.2795511,0.21437104
4971,45.7399,11.14697,10.708962,8.20491,0.27953458,0.21417165
4972,45.7399,11.186363,10.7086,8.192376,0.2795251,0.21384446
4973,45.7399,11.225758,10.708397,8.175754,0.27951983,0.21341057
4974,45.7399,11.265152,10.708285,8.156092,0.2795169,0.21289735
4975,45.7399,11.304545,10.708226,8.134515,0.27951536,0.21233413
4976,45.7399,11.34394,10.708196,8.112103,0.27951455,0.21174912
4977,45.7399,11.383333,10.708179,8.089828,0.27951413,0.21116765
4978,45.7399,11.422728,10.708173,8.068488,0.27951396,0.21061064
4979,45.7399,11.462121,10.70817,8.048705,0.2795139,0.21009424
4980,45.7399,11.501515,10.708169,8.030908,0.27951387,0.20962968
4981,45.7399,11.540909,10.708169,8.015359,0.27951387,0.2092238
4982,45.7399,11.580303,10.708169,8.002168,0.27951387,0.20887949
4983,45.7399,11.619697,10.708169,7.991328,0.27951387,0.20859653
4984,45.7399,11.659091,10.708169,7.982733,0.27951387,0.20837218
4985,45.7399,11.698484,10.70817,7.9762144,0.2795139,0.20820203
4986,45.7399,11.737879,10.70817,7.9715595,0.2795139,0.20808052
4987,45.7399,11.777273,10.70817,7.9685354,0.2795139,0.20800158
4988,45.7399,11.816667,10.70817,7.9669,0.2795139,0.20795889
4989,45.7399,11.856061,10.70817,7.9664173,0.2795139,0.2079463
4990,45.7399,11.895454,10.70817,7.966866,0.2795139,0.20795801
4991,45.7399,11.934849,10.70817,7.9680443,0.2795139,0.20798877
4992,45.7399,11.974242,10.70817,7.969773,0.2795139,0.20803389
4993,45.7399,12.013637,10.70817,7.9718957,0.2795139,0.20808929
4994,45.7399,12.05303,10.70817,7.974281,0.2795139,0.20815155
4995,45.7399,12.092424,10.70817,7.9768195,0.2795139,0.20821783
4996,45.7399,12.131818,10.70817,7.9794226,0.2795139,0.20828576
4997,45.7399,12.171212,10.70817,7.9820204,0.2795139,0.20835358
4998,45.7399,12.210606,10.70817,7.984559,0.2795139,0.20841984
4999,45.7399,12.25,10.70817,7.9869986,0.2795139,0.20848353
5000,45.7601,8.35,10.712485,8.40254,0.27962652,0.21933036
5001,45.7601,8.389394,10.718137,8.534683,0.27977404,0.22277966
5002,45.7601,8.428788,10.730704,8.696017,0.2801021,0.22699094
5003,45.7601,8.468182,10.757966,8.8905,0.2808137,0.2320675
5004,45.7601,8.507576,10.815428,9.121906,0.28231362,0.23810786
5005,45.7601,8.546969,10.9325695,9.39323,0.28537136,0.2451902
5006,45.7601,8.586364,11.161995,9.706434,0.29136002,0.25336573
5007,45.7601,8.625757,11.589948,10.061287,0.30253083,0.26262838
5008,45.7601,8.665152,12.340511,10.45503,0.32212266,0.2729062
5009,45.7601,8.704545,13.553553,10.880911,0.35378653,0.28402293
5010,45.7601,8.743939,15.291258,11.328113,0.3991456,0.29569617
5011,45.7601,8.783334,17.31197,11.782056,0.45189196,0.3075454
5012,45.7601,8.822727,18.858164,12.226831,0.49225205,0.3191553
5013,45.7601,8.862122,19.302513,12.650002,0.5038508,0.33020124
5014,45.7601,8.901515,19.188473,13.046047,0.50087404,0.3405392
5015,45.7601,8.940909,19.520285,13.415157,0.5095353,0.350174
5016,45.7601,8.980303,20.790674,13.759682,0.5426961,0.35916707
5017,45.7601,9.019697,22.59788,14.080704,0.5898693,0.36754668
5018,45.7601,9.059091,23.572847,14.375881,0.6153188,0.37525165
5019,45.7601,9.098485,22.565926,14.639328,0.5890353,0.38212836
5020,45.7601,9.137878,20.511688,14.862955,0.5354138,0.38796568
5021,45.7601,9.177273,18.924728,15.03471,0.4939896,0.39244896
