,Latitude,Longitude,NO2,norm
13199,45.3706,11.25,11.1794195,0.29184124
13200,45.38015,8.5,11.211532,0.29267952
13201,45.38015,8.513819,11.220195,0.2929057
13202,45.38015,8.527638,11.23231,0.29322195
13203,45.38015,8.541457,11.249063,0.29365927
13204,45.38015,8.555276,11.27197,0.29425728
13205,45.38015,8.569096,11.30296,0.2950663
13206,45.38015,8.582914,11.344445,0.29614928
13207,45.38015,8.596734,11.399379,0.2975833
13208,45.38015,8.610553,11.471334,0.29946175
13209,45.38015,8.624372,11.564503,0.30189392
13210,45.38015,8.638191,11.683719,0.3050061
13211,45.38015,8.65201,11.834301,0.30893707
13212,45.38015,8.665829,12.021977,0.3138364
13213,45.38015,8.679648,12.2526,0.31985685
13214,45.38015,8.693467,12.531726,0.3271435
13215,45.38015,8.707287,12.864329,0.3358262
13216,45.38015,8.721106,13.254124,0.34600186
13217,45.38015,8.734924,13.703263,0.35772675
13218,45.38015,8.748744,14.211727,0.3710003
13219,45.38015,8.762563,14.776396,0.3857411
13220,45.38015,8.7763815,15.390537,0.4017734
13221,45.38015,8.790201,16.042532,0.41879386
13222,45.38015,8.80402,16.714596,0.43633825
13223,45.38015,8.81784,17.38242,0.45377195
13224,45.38015,8.831658,18.015064,0.47028726
13225,45.38015,8.845477,18.57711,0.4849596
13226,45.38015,8.859297,19.032808,0.4968557
13227,45.38015,8.873116,19.352207,0.50519365
13228,45.38015,8.886934,19.518347,0.5095308
13229,45.38015,8.900754,19.531868,0.50988376
13230,45.38015,8.914573,19.411573,0.50674343
13231,45.38015,8.928392,19.19075,0.5009788
13232,45.38015,8.942211,18.910406,0.49366036
13233,45.38015,8.95603,18.612707,0.48588887
13234,45.38015,8.96985,18.335579,0.47865438
13235,45.38015,8.983668,18.109789,0.47276008
13236,45.38015,8.997487,17.957481,0.46878406
13237,45.38015,9.011307,17.892818,0.467096
13238,45.38015,9.0251255,17.923386,0.467894
13239,45.38015,9.038945,18.052055,0.47125292
13240,45.38015,9.052764,18.278896,0.47717467
13241,45.38015,9.066583,18.602894,0.4856327
13242,45.38015,9.080402,19.02283,0.4965952
13243,45.38015,9.094221,19.53784,0.5100397
13244,45.38015,9.10804,20.14728,0.52594924
13245,45.38015,9.12186,20.850063,0.54429555
13246,45.38015,9.135678,21.642967,0.56499445
13247,45.38015,9.149497,22.518753,0.58785707
13248,45.38015,9.163317,23.462816,0.61250204
13249,45.38015,9.177135,24.450726,0.63829166
13250,45.38015,9.190955,25.448215,0.6643313
13251,45.38015,9.204774,26.413532,0.68953115
13252,45.38015,9.218593,27.299664,0.71266377
13253,45.38015,9.232412,28.054031,0.7323567
13254,45.38015,9.246231,28.612637,0.74693924
13255,45.38015,9.26005,28.89812,0.7543919
13256,45.38015,9.2738695,28.82827,0.7525684
13257,45.38015,9.287688,28.345917,0.73997647
13258,45.38015,9.301508,27.46624,0.7170123
13259,45.38015,9.315327,26.28688,0.6862249
13260,45.38015,9.329145,24.943588,0.6511579
13261,45.38015,9.342965,23.570625,0.61531645
13262,45.38015,9.356784,22.282452,0.58168834
13263,45.38015,9.370603,21.165924,0.55254114
13264,45.38015,9.384422,20.280378,0.5294238
13265,45.38015,9.398241,19.658005,0.5131766
13266,45.38015,9.412061,19.303085,0.5039113
13267,45.38015,9.4258795,19.19135,0.5009945
13268,45.38015,9.439698,19.271732,0.5030929
13269,45.38015,9.453518,19.474522,0.50838673
13270,45.38015,9.467337,19.724373,0.51490915
13271,45.38015,9.481155,19.95491,0.52092737
13272,45.38015,9.494975,20.120564,0.5252518
13273,45.38015,9.508794,20.202345,0.5273867
13274,45.38015,9.522614,20.206627,0.5274985
13275,45.38015,9.536432,20.158325,0.52623755
13276,45.38015,9.550251,20.091993,0.524506
13277,45.38015,9.564071,20.04374,0.5232463
13278,45.38015,9.577889,20.044924,0.5232772
13279,45.38015,9.591708,20.117699,0.525177
13280,45.38015,9.605528,20.272373,0.5292148
13281,45.38015,9.619347,20.506065,0.5353154
13282,45.38015,9.633165,20.802574,0.54305583
13283,45.38015,9.646985,21.132324,0.55166405
13284,45.38015,9.660804,21.45237,0.5600189
13285,45.38015,9.6746235,21.707659,0.5666833
13286,45.38015,9.688442,21.835514,0.570021
13287,45.38015,9.702261,21.77784,0.56851536
13288,45.38015,9.716081,21.504192,0.56137174
13289,45.38015,9.729899,21.031368,0.5490286
13290,45.38015,9.743718,20.410088,0.53280985
13291,45.38015,9.757538,19.69965,0.51426375
13292,45.38015,9.771357,18.953176,0.4947769
13293,45.38015,9.785176,18.211136,0.47540575
13294,45.38015,9.798995,17.500578,0.4568565
13295,45.38015,9.812814,16.83607,0.43950933
13296,45.38015,9.826633,16.222439,0.42349038
13297,45.38015,9.840452,15.657886,0.4087526
13298,45.38015,9.854271,15.136814,0.39514992
13299,45.38015,9.868091,14.652697,0.3825119
13300,45.38015,9.881909,14.200259,0.37070093
13301,45.38015,9.895729,13.7764,0.35963598
13302,45.38015,9.909548,13.380714,0.34930652
13303,45.38015,9.923367,13.014891,0.3397566
13304,45.38015,9.937186,12.682095,0.3310689
13305,45.38015,9.951005,12.386305,0.32334724
13306,45.38015,9.964824,12.131532,0.31669635
13307,45.38015,9.978643,11.921372,0.3112101
13308,45.38015,9.992462,11.758621,0.30696142
13309,45.38015,10.006282,11.644877,0.30399212
13310,45.38015,10.020101,11.580537,0.3023125
13311,45.38015,10.033919,11.564945,0.30190548
13312,45.38015,10.047739,11.596934,0.30274054
13313,45.38015,10.061558,11.6754675,0.30479068
13314,45.38015,10.0753765,11.80023,0.30804762
13315,45.38015,10.089196,11.971926,0.3125298
13316,45.38015,10.103015,12.192,0.3182749
13317,45.38015,10.116835,12.461975,0.32532263
13318,45.38015,10.130653,12.782009,0.3336772
13319,45.38015,10.144472,13.149317,0.34326583
13320,45.38015,10.158292,13.556264,0.3538893
13321,45.38015,10.172111,13.988788,0.3651804
13322,45.38015,10.185929,14.425949,0.3765926
13323,45.38015,10.199749,14.84062,0.3874177
13324,45.38015,10.213568,15.201857,0.39684784
13325,45.38015,10.227386,15.479046,0.40408394
13326,45.38015,10.241206,15.646528,0.40845612
13327,45.38015,10.255025,15.688007,0.40953892
13328,45.38015,10.268845,15.599582,0.40723056
13329,45.38015,10.282663,15.390524,0.40177307
13330,45.38015,10.296482,15.081888,0.39371604
13331,45.38015,10.310302,14.703133,0.38382855
13332,45.38015,10.3241205,14.287804,0.3729863
13333,45.38015,10.337939,13.869006,0.36205348
13334,45.38015,10.351759,13.475473,0.35178024
13335,45.38015,10.365578,13.129116,0.3427385
13336,45.38015,10.379397,12.843637,0.33528602
13337,45.38015,10.393216,12.624842,0.32957432
13338,45.38015,10.407035,12.471591,0.32557365
13339,45.38015,10.420855,12.377481,0.3231169
13340,45.38015,10.434673,12.332721,0.3219484
13341,45.38015,10.448492,12.325926,0.32177103
13342,45.38015,10.462312,12.345876,0.32229182
13343,45.38015,10.4761305,12.383064,0.32326266
13344,45.38015,10.48995,12.430811,0.32450908
13345,45.38015,10.503769,12.485851,0.32594594
13346,45.38015,10.517588,12.548131,0.32757175
13347,45.38015,10.531407,12.620047,0.32944912
13348,45.38015,10.545226,12.705238,0.3316731
13349,45.38015,10.559045,12.807394,0.3343399
13350,45.38015,10.572865,12.92918,0.33751914
13351,45.38015,10.586683,13.07123,0.34122738
13352,45.38015,10.600503,13.231398,0.3454086
13353,45.38015,10.614322,13.404019,0.3499149
13354,45.38015,10.62814,13.57952,0.3544964
13355,45.38015,10.64196,13.744265,0.3587971
13356,45.38015,10.655779,13.881221,0.36237237
13357,45.38015,10.669598,13.972316,0.36475042
13358,45.38015,10.683417,14.002467,0.36553752
13359,45.38015,10.697236,13.965012,0.36455974
13360,45.38015,10.711055,13.864495,0.36193573
13361,45.38015,10.7248745,13.714051,0.35800835
13362,45.38015,10.738693,13.53001,0.35320392
13363,45.38015,10.752513,13.32788,0.34792727
13364,45.38015,10.766332,13.120437,0.34251192
13365,45.38015,10.78015,12.917064,0.33720282
13366,45.38015,10.79397,12.723951,0.33216158
13367,45.38015,10.807789,12.54476,0.32748374
13368,45.38015,10.821608,12.381161,0.32321295
13369,45.38015,10.835427,12.233456,0.3193571
13370,45.38015,10.849246,12.101135,0.31590283
13371,45.38015,10.863066,11.983163,0.31282315
13372,45.38015,10.876884,11.878332,0.31008652
13373,45.38015,10.890703,11.785362,0.3076595
13374,45.38015,10.904523,11.70304,0.30551046
13375,45.38015,10.918342,11.630266,0.30361068
13376,45.38015,10.93216,11.566051,0.30193433
13377,45.38015,10.94598,11.509516,0.30045846
13378,45.38015,10.959799,11.45989,0.29916298
13379,45.38015,10.9736185,11.416477,0.2980297
13380,45.38015,10.987437,11.378653,0.29704225
13381,45.38015,11.001256,11.345838,0.2961856
13382,45.38015,11.015076,11.317504,0.29544595
13383,45.38015,11.028894,11.293171,0.29481074
13384,45.38015,11.042713,11.272386,0.29426813
13385,45.38015,11.056533,11.254737,0.29380742
13386,45.38015,11.070352,11.23985,0.2934188
13387,45.38015,11.084171,11.227383,0.29309332
13388,45.38015,11.09799,11.217029,0.29282302
13389,45.38015,11.111809,11.208509,0.29260063
13390,45.38015,11.125628,11.201581,0.29241976
13391,45.38015,11.139447,11.196024,0.2922747
13392,45.38015,11.153266,11.191647,0.29216042
13393,45.38015,11.167086,11.188277,0.29207247
13394,45.38015,11.180904,11.185766,0.2920069
13395,45.38015,11.194724,11.18398,0.2919603
13396,45.38015,11.208543,11.1828,0.29192948
13397,45.38015,11.222362,11.182123,0.2919118
13398,45.38015,11.236181,11.181855,0.2919048
13399,45.38015,11.25,11.181916,0.29190642
13400,45.389698,8.5,11.204328,0.29249147
13401,45.389698,8.513819,11.211188,0.29267058
13402,45.389698,8.527638,11.221138,0.2929303
13403,45.389698,8.541457,11.235325,0.29330066
13404,45.389698,8.555276,11.255251,0.29382083
13405,45.389698,8.569096,11.282858,0.2945415
13406,45.389698,8.582914,11.320621,0.2955273
13407,45.389698,8.596734,11.37163,0.29685894
13408,45.389698,8.610553,11.439704,0.29863602
13409,45.389698,8.624372,11.529421,0.3009781
13410,45.389698,8.638191,11.646195,0.3040265
13411,45.389698,8.65201,11.79615,0.30794114
13412,45.389698,8.665829,11.986083,0.31289938
13413,45.389698,8.679648,12.223193,0.31908917
13414,45.389698,8.693467,12.5146475,0.32669765
13415,45.389698,8.707287,12.867205,0.33590123
13416,45.389698,8.721106,13.286409,0.34684467
13417,45.389698,8.734924,13.776098,0.3596281
13418,45.389698,8.748744,14.337516,0.37428406
13419,45.389698,8.762563,14.968156,0.39074704
13420,45.389698,8.7763815,15.66093,0.40883204
13421,45.389698,8.790201,16.402702,0.4281962
13422,45.389698,8.80402,17.172752,0.4482985
13423,45.389698,8.81784,17.9423,0.46838775
13424,45.389698,8.831658,18.674303,0.48749685
13425,45.389698,8.845477,19.325935,0.50450784
13426,45.389698,8.859297,19.853584,0.51828223
13427,45.389698,8.873116,20.220581,0.5278628
13428,45.389698,8.886934,20.40632,0.53271157
13429,45.389698,8.900754,20.412241,0.5328661
13430,45.389698,8.914573,20.26212,0.5289471
13431,45.389698,8.928392,19.996738,0.5220193
13432,45.389698,8.942211,19.664967,0.51335835
13433,45.389698,8.95603,19.315586,0.50423765
13434,45.389698,8.96985,18.991175,0.49576885
13435,45.389698,8.983668,18.725262,0.48882714
13436,45.389698,8.997487,18.541248,0.48402342
13437,45.389698,9.011307,18.45361,0.4817356
13438,45.389698,9.0251255,18.46981,0.4821585
13439,45.389698,9.038945,18.592525,0.48536202
13440,45.389698,9.052764,18.821747,0.49134588
13441,45.389698,9.066583,19.156557,0.5000862
13442,45.389698,9.080402,19.59581,0.511553
13443,45.389698,9.094221,20.138483,0.5257196
13444,45.389698,9.10804,20.783188,0.5425497
13445,45.389698,9.12186,21.527363,0.5619766
13446,45.389698,9.135678,22.365385,0.58385336
13447,45.389698,9.149497,23.286646,0.60790306
13448,45.389698,9.163317,24.271873,0.63362265
13449,45.389698,9.177135,25.290325,0.6602096
13450,45.389698,9.190955,26.300613,0.6865834
13451,45.389698,9.204774,27.255844,0.7115199
13452,45.389698,9.218593,28.108818,0.73378694
13453,45.389698,9.232412,28.81205,0.752145
13454,45.389698,9.246231,29.309357,0.7651273
13455,45.389698,9.26005,29.529778,0.7708814
13456,45.389698,9.2738695,29.392628,0.7673011
13457,45.389698,9.287688,28.836838,0.75279206
13458,45.389698,9.301508,27.878056,0.7277629
13459,45.389698,9.315327,26.622803,0.6949942
13460,45.389698,9.329145,25.21313,0.6581944
13461,45.389698,9.342965,23.785393,0.620923
13462,45.389698,9.356784,22.453054,0.586142
13463,45.389698,9.370603,21.299839,0.55603707
13464,45.389698,9.384422,20.380714,0.5320431
13465,45.389698,9.398241,19.72351,0.5148866
13466,45.389698,9.412061,19.32953,0.5046017
13467,45.389698,9.4258795,19.1748,0.5005624
13468,45.389698,9.439698,19.212864,0.5015561
13469,45.389698,9.453518,19.382122,0.5059746
13470,45.389698,9.467337,19.616331,0.5120887
13471,45.389698,9.481155,19.856447,0.518357
13472,45.389698,9.494975,20.059986,0.52367043
13473,45.389698,9.508794,20.205761,0.5274759
13474,45.389698,9.522614,20.293303,0.5297612
13475,45.389698,9.536432,20.337774,0.5309221
13476,45.389698,9.550251,20.363153,0.5315847
13477,45.389698,9.564071,20.395561,0.53243065
13478,45.389698,9.577889,20.458076,0.5340626
13479,45.389698,9.591708,20.5672,0.5369113
13480,45.389698,9.605528,20.730656,0.5411784
13481,45.389698,9.619347,20.946129,0.54680336
13482,45.389698,9.633165,21.200489,0.5534435
13483,45.389698,9.646985,21.46902,0.5604536
13484,45.389698,9.660804,21.71473,0.5668678
13485,45.389698,9.6746235,21.889444,0.57142884
13486,45.389698,9.688442,21.938425,0.5727075
13487,45.389698,9.702261,21.8125,0.56942016
13488,45.389698,9.716081,21.487679,0.5609406
13489,45.389698,9.729899,20.979366,0.547671
13490,45.389698,9.743718,20.333048,0.53079873
13491,45.389698,9.757538,19.603807,0.5117618
13492,45.389698,9.771357,18.842152,0.49187857
13493,45.389698,9.785176,18.087166,0.4721695
13494,45.389698,9.798995,17.365402,0.4533277
13495,45.389698,9.812814,16.6916,0.43573797
13496,45.389698,9.826633,16.071198,0.4195422
13497,45.389698,9.840452,15.503244,0.40471566
13498,45.389698,9.854271,14.982951,0.39113328
13499,45.389698,9.868091,14.504287,0.37863764
13500,45.389698,9.881909,14.061949,0.3670903
13501,45.389698,9.895729,13.652243,0.35639483
13502,45.389698,9.909548,13.273706,0.34651306
13503,45.389698,9.923367,12.926723,0.33745497
13504,45.389698,9.937186,12.613107,0.32926795
13505,45.389698,9.951005,12.3355875,0.32202327
13506,45.389698,9.964824,12.097137,0.31579846
13507,45.389698,9.978643,11.90059,0.31066754
13508,45.389698,9.992462,11.7483225,0.30669257
13509,45.389698,10.006282,11.64194,0.30391544
13510,45.389698,10.020101,11.582353,0.3023599
13511,45.389698,10.033919,11.569912,0.30203512
13512,45.389698,10.047739,11.604897,0.30294842
13513,45.389698,10.061558,11.688016,0.30511826
13514,45.389698,10.0753765,11.82087,0.30858645
13515,45.389698,10.089196,12.006126,0.3134226
13516,45.389698,10.103015,12.247141,0.31971434
13517,45.389698,10.116835,12.547152,0.32754618
13518,45.389698,10.130653,12.907644,0.33695692
13519,45.389698,10.144472,13.3264265,0.34788933
13520,45.389698,10.158292,13.795322,0.36012995
13521,45.389698,10.172111,14.29809,0.37325484
13522,45.389698,10.185929,14.809649,0.3866092
13523,45.389698,10.199749,15.296812,0.39932668
13524,45.389698,10.213568,15.721239,0.41040644
13525,45.389698,10.227386,16.044743,0.41885158
13526,45.389698,10.241206,16.235413,0.42382905
13527,45.389698,10.255025,16.273361,0.4248197
13528,45.389698,10.268845,16.154581,0.42171893
13529,45.389698,10.282663,15.891787,0.41485864
13530,45.389698,10.296482,15.512291,0.4049518
13531,45.389698,10.310302,15.053354,0.39297116
13532,45.389698,10.3241205,14.556608,0.3800035
13533,45.389698,10.337939,14.062211,0.36709714
13534,45.389698,10.351759,13.604085,0.35513768
13535,45.389698,10.365578,13.207148,0.34477553
13536,45.389698,10.379397,12.885968,0.33639106
13537,45.389698,10.393216,12.645516,0.33011404
13538,45.389698,10.407035,12.482654,0.32586247
13539,45.389698,10.420855,12.388299,0.3233993
13540,45.389698,10.434673,12.34974,0.3223927
13541,45.389698,10.448492,12.352704,0.3224701
13542,45.389698,10.462312,12.383382,0.32327095
13543,45.389698,10.4761305,12.430202,0.32449317
13544,45.389698,10.48995,12.485187,0.32592857
13545,45.389698,10.503769,12.544568,0.32747874
13546,45.389698,10.517588,12.608584,0.3291499
13547,45.389698,10.531407,12.680357,0.33102354
13548,45.389698,10.545226,12.764449,0.33321878
13549,45.389698,10.559045,12.865453,0.3358555
13550,45.389698,10.572865,12.986745,0.33902186
13551,45.389698,10.586683,13.129482,0.34274805
13552,45.389698,10.600503,13.2918415,0.34698647
13553,45.389698,10.614322,13.46819,0.3515901
13554,45.389698,10.62814,13.648709,0.3563026
13555,45.389698,10.64196,13.81909,0.3607504
13556,45.389698,10.655779,13.961051,0.36445636
13557,45.389698,10.669598,14.054589,0.36689818
13558,45.389698,10.683417,14.082366,0.3676233
13559,45.389698,10.697236,14.036589,0.3664283
13560,45.389698,10.711055,13.923012,0.3634633
13561,45.389698,10.7248745,13.757096,0.35913205
13562,45.389698,10.738693,13.557165,0.35391283
13563,45.389698,10.752513,13.340041,0.34824476
13564,45.389698,10.766332,13.119264,0.3424813
13565,45.389698,10.78015,12.904595,0.33687735
13566,45.389698,10.79397,12.702355,0.3315978
13567,45.389698,10.807789,12.516177,0.32673758
13568,45.389698,10.821608,12.347607,0.32233703
13569,45.389698,10.835427,12.19676,0.31839913
13570,45.389698,10.849246,12.062903,0.31490478
13571,45.389698,10.863066,11.944759,0.3118206
13572,45.389698,10.876884,11.840872,0.3091086
13573,45.389698,10.890703,11.749715,0.30672893
13574,45.389698,10.904523,11.669846,0.30464393
13575,45.389698,10.918342,11.599954,0.30281937
13576,45.389698,10.93216,11.53887,0.30122477
13577,45.389698,10.94598,11.485561,0.29983315
13578,45.389698,10.959799,11.439133,0.29862112
13579,45.389698,10.9736185,11.398794,0.29756805
13580,45.389698,10.987437,11.363855,0.29665598
13581,45.389698,11.001256,11.333695,0.29586864
13582,45.389698,11.015076,11.30776,0.2951916
13583,45.389698,11.028894,11.285562,0.2946121
13584,45.389698,11.042713,11.266648,0.29411837
13585,45.389698,11.056533,11.25062,0.29369995
13586,45.389698,11.070352,11.237118,0.29334745
13587,45.389698,11.084171,11.225818,0.29305246
13588,45.389698,11.09799,11.216434,0.2928075
13589,45.389698,11.111809,11.208708,0.29260582
13590,45.389698,11.125628,11.2024145,0.29244152
13591,45.389698,11.139447,11.197354,0.29230943
13592,45.389698,11.153266,11.193352,0.29220495
13593,45.389698,11.167086,11.19025,0.29212397
13594,45.389698,11.180904,11.187917,0.29206306
13595,45.389698,11.194724,11.18623,0.292019
13596,45.389698,11.208543,11.185084,0.29198912
13597,45.389698,11.222362,11.184387,0.2919709
13598,45.389698,11.236181,11.184056,0.29196227
13599,45.389698,11.25,11.18402,0.29196134
13600,45.399246,8.5,11.196856,0.2922964
13601,45.399246,8.513819,11.201811,0.29242578
13602,45.399246,8.527638,11.209454,0.29262528
13603,45.399246,8.541457,11.220889,0.2929238
13604,45.399246,8.555276,11.23759,0.2933598
13605,45.399246,8.569096,11.261497,0.29398388
13606,45.399246,8.582914,11.295133,0.29486194
13607,45.399246,8.596734,11.341712,0.2960779
13608,45.399246,8.610553,11.405289,0.2977376
13609,45.399246,8.624372,11.490821,0.29997045
13610,45.399246,8.638191,11.604306,0.302933
13611,45.399246,8.65201,11.752692,0.30680665
13612,45.399246,8.665829,11.943887,0.31179783
13613,45.399246,8.679648,12.186482,0.31813085
13614,45.399246,8.693467,12.489322,0.3260365
13615,45.399246,8.707287,12.861008,0.33573946
13616,45.399246,8.721106,13.308969,0.3474336
13617,45.399246,8.734924,13.838754,0.36126375
