,desc_zona,id_zona,sigla_prov,Centroide,Latitude,Longitude
0,PAVIA 1,1435.0,PV,POINT (9.154989095406078 45.18593780951894),45.18593780951894,9.154989095406078
1,PAVIA 2,1436.0,PV,POINT (9.165101985092905 45.19822864054888),45.19822864054888,9.165101985092905
2,ISSO,577.0,BG,POINT (9.748948428731619 45.47291562244122),45.47291562244122,9.74894842873162
3,PORTALBERA,930.0,PV,POINT (9.318099780353235 45.09625409969104),45.096254099691045,9.318099780353235
4,CREMONA 1,1439.0,CR,POINT (10.02375858905953 45.13427261555466),45.134272615554664,10.023758589059529
5,REA,931.0,PV,POINT (9.156901931496717 45.1213827810414),45.121382781041405,9.156901931496717
6,SANT`ANGELO LOMELLINA,947.0,PV,POINT (8.644694678427484 45.23818874024064),45.23818874024064,8.644694678427484
7,SARTIRANA LOMELLINA,948.0,PV,POINT (8.664665888593042 45.10719106085509),45.10719106085509,8.664665888593042
8,MORENGO,591.0,BG,POINT (9.708999003015514 45.54078069528995),45.54078069528995,9.708999003015514
9,IZANO,1019.0,CR,POINT (9.752877838898028 45.35426299590278),45.35426299590278,9.752877838898028
10,MADIGNANO,1020.0,CR,POINT (9.723091687349802 45.33704796109856),45.337047961098556,9.723091687349802
11,ANNONE DI BRIANZA,1141.0,LC,POINT (9.329222962388048 45.80315795736243),45.80315795736243,9.329222962388048
12,BRUSAPORTO,511.0,BG,POINT (9.763654296929911 45.66988874829661),45.66988874829661,9.76365429692991
13,CANONICA D`ADDA,517.0,BG,POINT (9.544061240003431 45.57612196314849),45.57612196314849,9.544061240003431
14,CAPIZZONE,518.0,BG,POINT (9.57894297777275 45.78826661783453),45.78826661783453,9.57894297777275
15,CASTEL ROZZONE,528.0,BG,POINT (9.622025707788216 45.55308066022275),45.553080660222754,9.622025707788216
16,CASTIONE DELLA PRESOLANA,529.0,BG,POINT (10.05870100336546 45.91872040977386),45.91872040977386,10.05870100336546
17,CASTRO,530.0,BG,POINT (10.06350760988306 45.80053266308051),45.80053266308051,10.063507609883061
18,CAVERNAGO,531.0,BG,POINT (9.758168823389225 45.62087179151855),45.620871791518546,9.758168823389225
19,CAZZANO SANT`ANDREA,532.0,BG,POINT (9.882600354635805 45.81449894371541),45.81449894371541,9.882600354635805
20,CENATE SOPRA,533.0,BG,POINT (9.821875768978591 45.71989607842782),45.71989607842782,9.821875768978591
21,CENATE SOTTO,534.0,BG,POINT (9.814202951418329 45.70150745450025),45.70150745450025,9.814202951418329
22,CISERANO,540.0,BG,POINT (9.595840947000994 45.58543346161065),45.58543346161065,9.595840947000994
23,MORNICO AL SERIO,592.0,BG,POINT (9.804795350090014 45.58747729124178),45.58747729124178,9.804795350090014
24,PAGAZZANO,601.0,BG,POINT (9.675084525288137 45.53457127865184),45.53457127865184,9.675084525288137
25,CIVIDATE AL PIANO,541.0,BG,POINT (9.829787397761665 45.54552052927058),45.545520529270576,9.829787397761665
26,CLUSONE,542.0,BG,POINT (9.938208964444794 45.87347744786474),45.87347744786474,9.938208964444794
27,COLERE,543.0,BG,POINT (10.08239316827174 45.96234736175625),45.96234736175625,10.082393168271743
28,PALADINA,602.0,BG,POINT (9.611655374081868 45.72825260492144),45.72825260492144,9.611655374081868
29,PALAZZAGO,603.0,BG,POINT (9.533157764010706 45.75058481842515),45.750584818425146,9.533157764010706
30,ORIGGIO,97.0,VA,POINT (9.009703375991347 45.59318935511212),45.593189355112116,9.009703375991347
31,LURANO,583.0,BG,POINT (9.640840112702628 45.5674975599905),45.5674975599905,9.640840112702628
32,LUZZANA,584.0,BG,POINT (9.867648597264758 45.72195347876558),45.72195347876558,9.867648597264758
33,FAGNANO OLONA,59.0,VA,POINT (8.865261446624158 45.66583577046902),45.665835770469016,8.865261446624158
34,PONTIROLO NUOVO,615.0,BG,POINT (9.56897948021744 45.57205084612764),45.57205084612764,9.56897948021744
35,PRADALUNGA,616.0,BG,POINT (9.793936742823002 45.73775517490014),45.73775517490014,9.793936742823002
36,MONZA 3,1411.0,MB,POINT (9.249467338275755 45.57451526109017),45.57451526109017,9.249467338275755
37,MONZA 4,1412.0,MB,POINT (9.264169167276869 45.56229532880936),45.56229532880936,9.264169167276869
38,ORIO AL SERIO,598.0,BG,POINT (9.698857591424368 45.66940484471129),45.66940484471129,9.698857591424368
39,SESTO SAN GIOVANNI 1,1417.0,MI,POINT (9.233411098990064 45.53806537498394),45.53806537498394,9.233411098990064
40,RHO 2,1415.0,MI,POINT (9.031652614453671 45.53073277492653),45.53073277492653,9.031652614453671
41,BERGAMO 1,1419.0,BG,POINT (9.669532052721987 45.69557405169677),45.695574051696774,9.669532052721987
42,SESTO SAN GIOVANNI 2,1418.0,MI,POINT (9.251497572370168 45.53205416041147),45.53205416041147,9.251497572370168
43,CINISELLO BALSAMO 1,1389.0,MI,POINT (9.20610579750247 45.55535807029036),45.55535807029036,9.20610579750247
44,RHO 1,1414.0,MI,POINT (9.055550503667657 45.54086431603999),45.54086431603999,9.055550503667657
45,RHO 3,1416.0,MI,POINT (9.054547324281952 45.5172488606326),45.5172488606326,9.054547324281952
46,MONZA 1,1409.0,MB,POINT (9.292195872161091 45.58877509393602),45.58877509393602,9.292195872161091
47,MONZA 2,1410.0,MB,POINT (9.297839464462665 45.57475308298987),45.57475308298987,9.297839464462665
48,MONZA 5,1413.0,MB,POINT (9.273959205185665 45.60272237062733),45.60272237062733,9.273959205185665
49,CINISELLO BALSAMO 2,1390.0,MI,POINT (9.227260397736165 45.55875082737028),45.55875082737028,9.227260397736165
50,COMO 8,1387.0,CO,POINT (9.051163601649263 45.82744311044296),45.827443110442964,9.051163601649263
51,COMO 1,1380.0,CO,POINT (9.095844013943827 45.77761433738939),45.777614337389394,9.095844013943827
52,COMO 2,1381.0,CO,POINT (9.107772199867847 45.79721345841715),45.797213458417154,9.107772199867847
53,COMO 3,1382.0,CO,POINT (9.068409634636302 45.78869220671677),45.788692206716775,9.068409634636302
54,COMO 4,1383.0,CO,POINT (9.12111188938956 45.80162692536437),45.80162692536437,9.12111188938956
55,COMO 5,1384.0,CO,POINT (9.09215541439468 45.81345014422961),45.813450144229606,9.09215541439468
56,COMO 6,1385.0,CO,POINT (9.09121264252396 45.79887650673127),45.79887650673127,9.09121264252396
57,COMO 7,1386.0,CO,POINT (9.073007240920862 45.81285587953086),45.81285587953086,9.073007240920862
58,COMO 9,1388.0,CO,POINT (9.11471034267578 45.81751216792123),45.81751216792123,9.11471034267578
59,MILANO 1,1393.0,MI,POINT (9.186695817088436 45.46509705070813),45.46509705070813,9.186695817088436
60,MILANO 10,1402.0,MI,POINT (9.19219027803234 45.41549755956168),45.41549755956168,9.19219027803234
61,MILANO 11,1403.0,MI,POINT (9.149020532012115 45.430970098896),45.430970098896005,9.149020532012115
62,PRESEZZO,619.0,BG,POINT (9.569556701158691 45.69281069965379),45.69281069965379,9.56955670115869
63,MILANO 12,1404.0,MI,POINT (9.155588461080431 45.46066622419517),45.46066622419517,9.15558846108043
64,MILANO 13,1405.0,MI,POINT (9.096844509631481 45.46423476340236),45.46423476340236,9.096844509631481
65,BREMBATE DI SOPRA,508.0,BG,POINT (9.580468718290696 45.71750920256053),45.71750920256053,9.580468718290696
66,MILANO 14,1406.0,MI,POINT (9.159903276125089 45.48193243460452),45.48193243460452,9.159903276125089
67,MILANO 15,1407.0,MI,POINT (9.119976306276687 45.50148570805562),45.50148570805562,9.119976306276687
68,BREMBILLA,509.0,BG,POINT (9.60725629963498 45.81945389353358),45.81945389353358,9.60725629963498
69,MILANO 16,1408.0,MI,POINT (9.174790713507706 45.51640222417692),45.51640222417692,9.174790713507706
70,MILANO 2,1394.0,MI,POINT (9.186919793605272 45.46576205573819),45.46576205573819,9.186919793605272
71,MILANO 3,1395.0,MI,POINT (9.191992581172588 45.48747450520641),45.487474505206414,9.191992581172588
72,MILANO 4,1396.0,MI,POINT (9.21360485203547 45.46284746922654),45.46284746922654,9.21360485203547
73,MILANO 5,1397.0,MI,POINT (9.21960275347862 45.50851943233094),45.508519432330935,9.21960275347862
74,MILANO 6,1398.0,MI,POINT (9.245927664750141 45.4855164103415),45.4855164103415,9.245927664750141
75,MILANO 7,1399.0,MI,POINT (9.186221438455476 45.44731472696608),45.44731472696608,9.186221438455476
76,BRESCIA 1,1426.0,BS,POINT (10.21781871750337 45.5627155258812),45.562715525881195,10.217818717503368
77,MILANO 8,1400.0,MI,POINT (9.245226571831516 45.45301676533173),45.45301676533173,9.245226571831516
78,MILANO 9,1401.0,MI,POINT (9.232700085963128 45.43016078715312),45.43016078715312,9.232700085963128
79,BRESCIA 2,1427.0,BS,POINT (10.2452385918392 45.56312880800164),45.563128808001636,10.245238591839204
80,BRESCIA 3,1428.0,BS,POINT (10.18110057877183 45.55590736460495),45.55590736460495,10.18110057877183
81,BRESCIA 4,1429.0,BS,POINT (10.19533620831082 45.54188266555985),45.541882665559854,10.19533620831082
82,BRESCIA 5,1430.0,BS,POINT (10.17691110873332 45.51483835298512),45.514838352985116,10.176911108733321
83,BRESCIA 9,1434.0,BS,POINT (10.22160989531872 45.53756725545512),45.537567255455116,10.221609895318716
84,BRESCIA 6,1431.0,BS,POINT (10.2049588608885 45.50945067683489),45.509450676834895,10.2049588608885
85,BUSTO ARSIZIO 1,1373.0,VA,POINT (8.839814871630885 45.61960375776555),45.619603757765546,8.839814871630885
86,BRESCIA 7,1432.0,BS,POINT (10.2543797225484 45.50853738682522),45.508537386825225,10.254379722548398
87,BERGAMO 5,1423.0,BG,POINT (9.683071635034334 45.68102999108405),45.681029991084046,9.683071635034334
88,BONEMERSE,980.0,CR,POINT (10.09091575919644 45.10820975771691),45.108209757716914,10.090915759196436
89,BORDOLANO,981.0,CR,POINT (9.978329436510339 45.28933205316383),45.289332053163825,9.97832943651034
90,BRESCIA 8,1433.0,BS,POINT (10.26920652640645 45.5355703707165),45.5355703707165,10.269206526406451
91,BUSTO ARSIZIO 2,1374.0,VA,POINT (8.84469780272911 45.59110248978509),45.591102489785094,8.84469780272911
92,MANTOVA 1,1444.0,MN,POINT (10.79214432909131 45.15580040710758),45.155800407107584,10.792144329091315
93,MANTOVA 2,1445.0,MN,POINT (10.75206341800966 45.14663930961961),45.14663930961961,10.752063418009659
94,MANTOVA 3,1446.0,MN,POINT (10.78668243984803 45.14010462421997),45.14010462421997,10.786682439848029
95,MANTOVA 4,1447.0,MN,POINT (10.85369073101409 45.13527857415122),45.13527857415122,10.853690731014089
96,MANTOVA 5,1448.0,MN,POINT (10.78216139818951 45.17330101098372),45.17330101098372,10.782161398189507
97,BERGAMO 6,1424.0,BG,POINT (9.651769099574953 45.67299950907376),45.67299950907376,9.651769099574953
98,LOMAGNA,1173.0,LC,POINT (9.370059586304329 45.66974211385455),45.669742113854554,9.370059586304329
99,MARNATE,88.0,VA,POINT (8.913764981613117 45.63045496121256),45.630454961212564,8.913764981613117
100,CANNETO PAVESE,875.0,PV,POINT (9.284112072988163 45.04714049411921),45.04714049411921,9.284112072988163
101,CARBONARA AL TICINO,876.0,PV,POINT (9.079294819566451 45.17621765864606),45.17621765864606,9.079294819566451
102,MALGRATE,1174.0,LC,POINT (9.3784590956177 45.84782743238622),45.84782743238622,9.3784590956177
103,VEDANO OLONA,118.0,VA,POINT (8.88772552968226 45.77309823508866),45.77309823508866,8.88772552968226
104,MANDELLO DEL LARIO,1175.0,LC,POINT (9.348258027836753 45.92526469039879),45.92526469039879,9.348258027836753
105,MERATE,1176.0,LC,POINT (9.418201726301154 45.70259618040856),45.70259618040856,9.418201726301154
106,CASORATE PRIMO,878.0,PV,POINT (9.013112371906795 45.30653844517025),45.306538445170254,9.013112371906795
107,CASSOLNOVO,879.0,PV,POINT (8.802850710441072 45.36832791623696),45.36832791623696,8.802850710441072
108,CASTANA,880.0,PV,POINT (9.277894364039419 45.02352437757494),45.02352437757494,9.277894364039419
109,CASTEGGIO,881.0,PV,POINT (9.131878513726548 45.00930735301243),45.00930735301243,9.131878513726548
110,CASTELLETTO DI BRANDUZZO,882.0,PV,POINT (9.091476257084361 45.06601137817785),45.066011378177855,9.091476257084361
111,CASTELNOVETTO,883.0,PV,POINT (8.624679925227264 45.25823458744208),45.258234587442075,8.624679925227264
112,CAVA MANARA,884.0,PV,POINT (9.11991264180428 45.12726827891208),45.127268278912084,9.11991264180428
113,MERCALLO,89.0,VA,POINT (8.669570651646533 45.75166565272193),45.75166565272193,8.669570651646533
114,CERANOVA,885.0,PV,POINT (9.249218223517987 45.2563906171214),45.256390617121404,9.249218223517987
115,CERGNAGO,886.0,PV,POINT (8.764100893459362 45.19832435551258),45.19832435551258,8.764100893459362
116,CERTOSA DI PAVIA,887.0,PV,POINT (9.123451304889414 45.25030992244817),45.250309922448174,9.123451304889414
117,CHIGNOLO PO,888.0,PV,POINT (9.499968655622208 45.1470007688301),45.1470007688301,9.499968655622208
118,CIGOGNOLA,889.0,PV,POINT (9.247704103047061 45.03785402051631),45.03785402051631,9.247704103047061
119,CODEVILLA,890.0,PV,POINT (9.061228878992505 44.96440357579795),44.964403575797945,9.061228878992505
120,CONFIENZA,891.0,PV,POINT (8.57531608962111 45.33460965833954),45.33460965833954,8.57531608962111
121,CORANA,892.0,PV,POINT (8.970783446378588 45.06732685387183),45.06732685387183,8.970783446378588
122,BERGAMO 2,1420.0,BG,POINT (9.644091894685284 45.71302807052617),45.71302807052617,9.644091894685284
123,BERGAMO 3,1421.0,BG,POINT (9.673506565250557 45.71846686597839),45.718466865978385,9.673506565250557
124,BERGAMO 4,1422.0,BG,POINT (9.693383568168308 45.7042923505793),45.7042923505793,9.693383568168308
125,BERGAMO 7,1425.0,BG,POINT (9.64081939891023 45.69499692533308),45.69499692533308,9.64081939891023
126,VIGEVANO 1,1437.0,PV,POINT (8.829630422881529 45.32220773459759),45.32220773459759,8.829630422881529
127,VIGEVANO 2,1438.0,PV,POINT (8.892858633736356 45.2984189842576),45.2984189842576,8.892858633736356
128,VARESE 1,1375.0,VA,POINT (8.822002781143324 45.81864104741724),45.818641047417245,8.822002781143324
129,VARESE 2,1376.0,VA,POINT (8.855259160781079 45.82123260018076),45.821232600180764,8.85525916078108
130,CARONNO PERTUSELLA,31.0,VA,POINT (9.046308013841209 45.59523167982336),45.595231679823364,9.046308013841209
131,VARESE 3,1377.0,VA,POINT (8.848609768623874 45.79751224913846),45.797512249138464,8.848609768623874
132,BOSISIO PARINI,1146.0,LC,POINT (9.292956221818523 45.79862072086784),45.79862072086784,9.292956221818523
133,CORNALE,893.0,PV,POINT (8.902163636515329 45.04848506568897),45.04848506568897,8.90216363651533
134,LODI 2,1450.0,LO,POINT (9.520846335100885 45.33116083041803),45.33116083041803,9.520846335100885
135,VARESE 4,1378.0,VA,POINT (8.7931111883555 45.80644204094801),45.806442040948006,8.7931111883555
136,VARESE 5,1379.0,VA,POINT (8.803879237082105 45.84938910697721),45.84938910697721,8.803879237082105
137,BRIVIO,1147.0,LC,POINT (9.437368269695204 45.74902661477036),45.74902661477036,9.437368269695204
138,LODI 1,1449.0,LO,POINT (9.49413060709842 45.30571370596813),45.30571370596813,9.49413060709842
139,CREMONA 4,1442.0,CR,POINT (10.02399371093001 45.15926339182876),45.15926339182876,10.023993710930005
140,CREMONA 5,1443.0,CR,POINT (10.07217587880796 45.13258649351758),45.13258649351758,10.072175878807958
141,ALBIZZATE,1.0,VA,POINT (8.800532467600229 45.72596554395616),45.72596554395616,8.80053246760023
142,BESANO,10.0,VA,POINT (8.897081874295774 45.88917643075231),45.88917643075231,8.897081874295774
143,PORTO VALTRAVAGLIA,100.0,VA,POINT (8.697491222968745 45.95930026415439),45.959300264154386,8.697491222968745
144,LEGNANO 1,1391.0,MI,POINT (8.924204486321532 45.60093324924906),45.60093324924906,8.924204486321532
145,LEGNANO 2,1392.0,MI,POINT (8.892029348382328 45.58678719782098),45.58678719782098,8.892029348382328
146,CREMONA 2,1440.0,CR,POINT (10.03787297999426 45.11255264494662),45.112552644946625,10.037872979994258
147,CREMONA 3,1441.0,CR,POINT (9.972264770203354 45.14246826028656),45.14246826028656,9.972264770203354
148,CASTELLEONE,995.0,CR,POINT (9.771768449154663 45.29158918191482),45.291589181914816,9.771768449154663
149,CASTELVERDE,996.0,CR,POINT (9.989620139499975 45.19971645502533),45.19971645502533,9.989620139499975
150,CELLA DATI,997.0,CR,POINT (10.21427946151515 45.08622081911921),45.08622081911921,10.214279461515154
151,MOSCAZZANO,1025.0,CR,POINT (9.679005942259852 45.28920005633709),45.28920005633709,9.679005942259852
152,CHIEVE,998.0,CR,POINT (9.612854867473761 45.33781836320256),45.33781836320256,9.61285486747376
153,BRESSO,319.0,MI,POINT (9.195297909782591 45.53644102319423),45.53644102319423,9.19529790978259
154,CICOGNOLO,999.0,CR,POINT (10.20337035915124 45.16382892977065),45.16382892977065,10.203370359151236
155,CALVIGNASCO,329.0,MI,POINT (9.025967579684751 45.32660682717011),45.32660682717011,9.025967579684751
156,CAMBIAGO,330.0,MI,POINT (9.423012913514308 45.57186050065396),45.57186050065396,9.423012913514308
157,CINGIA DE` BOTTI,1000.0,CR,POINT (10.26849920633852 45.0802538795286),45.0802538795286,10.268499206338523
158,CORTE DE` CORTESI CON CIGNONE,1001.0,CR,POINT (10.00489933986566 45.26696914374616),45.26696914374616,10.004899339865664
159,CORTE DE` FRATI,1002.0,CR,POINT (10.10534989523169 45.226847867151),45.226847867151,10.10534989523169
160,CREDERA RUBBIANO,1003.0,CR,POINT (9.651630744282873 45.29775682597514),45.29775682597514,9.651630744282873
161,CREMA,1004.0,CR,POINT (9.683362339594581 45.36600314106987),45.366003141069875,9.68336233959458
162,RANCIO VALCUVIA,101.0,VA,POINT (8.773441664454502 45.91314190396955),45.91314190396955,8.773441664454502
163,CREMOSANO,1005.0,CR,POINT (9.64563710269292 45.38891796638245),45.38891796638245,9.64563710269292
164,CROTTA D`ADDA,1006.0,CR,POINT (9.866510930527143 45.15525918027962),45.15525918027962,9.866510930527143
165,PIERANICA,1036.0,CR,POINT (9.609321261100693 45.42898633059473),45.428986330594725,9.609321261100693
166,DOVERA,1007.0,CR,POINT (9.537854285778135 45.36594663968325),45.36594663968325,9.537854285778135
167,DRIZZONA,1008.0,CR,POINT (10.34456420963179 45.14873646692159),45.14873646692159,10.344564209631791
168,FIESCO,1009.0,CR,POINT (9.777582777013034 45.33453328928315),45.33453328928315,9.777582777013034
169,FORMIGARA,1010.0,CR,POINT (9.756516750513816 45.23144830097352),45.23144830097352,9.756516750513816
170,GABBIONETA BINANUOVA,1011.0,CR,POINT (10.20444092967811 45.21823722327263),45.21823722327263,10.204440929678112
171,GADESCO PIEVE DELMONA,1012.0,CR,POINT (10.12012704007394 45.16381978438878),45.16381978438878,10.120127040073935
172,GERRE DE`CAPRIOLI,1013.0,CR,POINT (10.03761569551154 45.08762316389771),45.08762316389771,10.03761569551154
173,GOMBITO,1014.0,CR,POINT (9.736312994711541 45.25387981595811),45.25387981595811,9.736312994711541
174,RANCO,102.0,VA,POINT (8.578195699376884 45.80065396863458),45.80065396863458,8.578195699376884
175,GRONTARDO,1015.0,CR,POINT (10.14290823559955 45.20215484890308),45.202154848903085,10.142908235599554
176,GRUMELLO CREMONESE ED UNITI,1016.0,CR,POINT (9.862876803469264 45.20273622469333),45.202736224693325,9.862876803469264
177,GUSSOLA,1017.0,CR,POINT (10.34369290357609 45.00819805989394),45.008198059893935,10.343692903576091
178,ISOLA DOVARESE,1018.0,CR,POINT (10.31178878092826 45.16993471288131),45.16993471288131,10.311788780928262
179,MALAGNINO,1021.0,CR,POINT (10.11732532990825 45.13001610131375),45.13001610131375,10.117325329908253
180,MARTIGNANA DI PO,1022.0,CR,POINT (10.37521714744981 45.00629511337306),45.00629511337306,10.375217147449806
181,MONTE CREMASCO,1023.0,CR,POINT (9.569951410058598 45.37556686554471),45.375566865544705,9.569951410058598
182,MONTODINE,1024.0,CR,POINT (9.701576776063845 45.27833837494904),45.27833837494904,9.701576776063845
183,SALTRIO,103.0,VA,POINT (8.924538067301254 45.87684922942512),45.87684922942512,8.924538067301254
184,MOTTA BALUFFI,1026.0,CR,POINT (10.23987544500854 45.0488208844332),45.048820884433205,10.239875445008543
185,QUINTANO,1040.0,CR,POINT (9.621604727839928 45.42131148699467),45.42131148699467,9.621604727839928
186,OFFANENGO,1027.0,CR,POINT (9.750039531418214 45.38590856542358),45.38590856542358,9.750039531418214
187,CAMPARADA,331.0,MB,POINT (9.325469446778095 45.65470492747841),45.65470492747841,9.325469446778095
188,CANEGRATE,332.0,MI,POINT (8.925326598820032 45.56651592576642),45.566515925766424,8.925326598820032
189,OLMENETA,1028.0,CR,POINT (10.02836242694617 45.23940318453098),45.23940318453098,10.028362426946167
190,OSTIANO,1029.0,CR,POINT (10.25942975099253 45.22514161453395),45.225141614533946,10.25942975099253
191,PADERNO PONCHIELLI,1030.0,CR,POINT (9.926278582994303 45.23074193114037),45.23074193114037,9.926278582994303
192,PANDINO,1031.0,CR,POINT (9.539076738509827 45.41037060551223),45.41037060551223,9.539076738509827
193,PERSICO DOSIMO,1032.0,CR,POINT (10.08331707972341 45.18345089218914),45.183450892189136,10.083317079723406
194,PESCAROLO ED UNITI,1033.0,CR,POINT (10.1986925387826 45.19343850794952),45.19343850794952,10.198692538782602
195,PESSINA CREMONESE,1034.0,CR,POINT (10.26170658454724 45.18171096710009),45.18171096710009,10.261706584547237
196,SAMARATE,104.0,VA,POINT (8.78304105706623 45.62340150925442),45.62340150925442,8.78304105706623
197,PIANENGO,1035.0,CR,POINT (9.696669551194425 45.40329498543358),45.403294985433575,9.696669551194425
198,PIEVE D`OLMI,1037.0,CR,POINT (10.13359597626215 45.07876575392739),45.078765753927385,10.13359597626215
199,PIZZIGHETTONE,1038.0,CR,POINT (9.805286578750829 45.19151010434427),45.191510104344275,9.80528657875083
200,POZZAGLIO ED UNITI,1039.0,CR,POINT (10.04664826503147 45.21266954516353),45.21266954516353,10.046648265031466
201,RICENGO,1041.0,CR,POINT (9.737388219275994 45.41038565375741),45.41038565375741,9.737388219275994
202,RIPALTA ARPINA,1042.0,CR,POINT (9.723263808773146 45.29008011566945),45.290080115669454,9.723263808773146
203,RIVAROLO DEL RE ED UNITI,1043.0,CR,POINT (10.46956093410696 45.03625144190147),45.03625144190147,10.469560934106964
204,RIVOLTA D`ADDA,1044.0,CR,POINT (9.51345481228549 45.45992528064296),45.45992528064296,9.51345481228549
205,SARONNO,105.0,VA,POINT (9.036751302031146 45.62703512699504),45.62703512699504,9.036751302031146
206,ROBECCO D`OGLIO,1045.0,CR,POINT (10.05930009410565 45.25792728671841),45.25792728671841,10.059300094105646
207,TORRE DE` ROVERI,649.0,BG,POINT (9.775446846010611 45.70102557417479),45.701025574174786,9.775446846010611
208,ROMANENGO,1046.0,CR,POINT (9.787876962335828 45.38366524062526),45.383665240625255,9.787876962335828
209,SALVIROLA,1047.0,CR,POINT (9.790768558242219 45.35674411983349),45.356744119833486,9.790768558242219
210,SAN BASSANO,1048.0,CR,POINT (9.801045466939533 45.23890551773751),45.23890551773751,9.801045466939533
211,VAIANO CREMASCO,1066.0,CR,POINT (9.592172268678453 45.37426718430726),45.37426718430726,9.592172268678453
212,SAN DANIELE PO,1049.0,CR,POINT (10.17955107286003 45.0549179781361),45.054917978136096,10.179551072860034
213,SAN GIOVANNI INCROCE,1050.0,CR,POINT (10.37840436092498 45.07622649118106),45.07622649118106,10.378404360924979
214,SCANDOLARA RIPA D`OGLIO,1051.0,CR,POINT (10.15161135285786 45.22632544195862),45.22632544195862,10.15161135285786
215,VAILATE,1067.0,CR,POINT (9.597508188127311 45.45665439913579),45.456654399135786,9.59750818812731
216,SERGNANO,1052.0,CR,POINT (9.689577112795487 45.43161513898063),45.431615138980625,9.689577112795487
217,SESTO ED UNITI,1053.0,CR,POINT (9.925551075704043 45.18294041645521),45.18294041645521,9.925551075704043
218,SOMMA LOMBARDO,109.0,VA,POINT (8.698811505293563 45.66913617358919),45.66913617358919,8.698811505293563
219,CASTELLUCCHIO,1085.0,MN,POINT (10.63346796740932 45.14826597567171),45.148265975671706,10.633467967409318
220,CASTIGLIONE DELLE STIVIERE,1086.0,MN,POINT (10.49458335822828 45.37901480559903),45.37901480559903,10.49458335822828
221,SOLAROLO RAINERIO,1054.0,CR,POINT (10.35128645809662 45.07296271550931),45.07296271550931,10.351286458096622
222,SESTO CALENDE,106.0,VA,POINT (8.635224077798243 45.74024392472777),45.74024392472777,8.635224077798243
223,SONCINO,1055.0,CR,POINT (9.852435509743355 45.40695520670612),45.40695520670612,9.852435509743355
224,SORESINA,1056.0,CR,POINT (9.850971228397404 45.29086883351145),45.29086883351145,9.850971228397404
225,CAVRIANA,1087.0,MN,POINT (10.60582990659468 45.34663006360289),45.34663006360289,10.605829906594677
226,CERESARA,1088.0,MN,POINT (10.55950052775739 45.25389372324388),45.253893723243884,10.559500527757388
227,SOSPIRO,1057.0,CR,POINT (10.16096321380608 45.10732861868307),45.10732861868307,10.160963213806083
228,SPINADESCO,1058.0,CR,POINT (9.932678654427891 45.1321644887861),45.132164488786096,9.93267865442789
229,MOGLIA,1103.0,MN,POINT (10.92567875189166 44.95025987969994),44.95025987969994,10.925678751891658
230,MONZAMBANO,1104.0,MN,POINT (10.66802140435002 45.37985226807228),45.37985226807228,10.66802140435002
231,SPINEDA,1059.0,CR,POINT (10.51603212694375 45.06070008559126),45.060700085591264,10.51603212694375
232,SPINO D`ADDA,1060.0,CR,POINT (9.487190705929896 45.39381523420589),45.39381523420589,9.487190705929896
233,STAGNO LOMBARDO,1061.0,CR,POINT (10.09001000170675 45.06203282641243),45.06203282641243,10.090010001706748
234,TORRE DE` PICENARDI,1062.0,CR,POINT (10.29313352518413 45.14567819761142),45.14567819761142,10.293133525184128
235,TORRICELLA DEL PIZZO,1063.0,CR,POINT (10.28558697686585 45.01746430400141),45.017464304001415,10.285586976865854
236,PORTO MANTOVANO,1113.0,MN,POINT (10.75531651337536 45.19220814615367),45.19220814615367,10.755316513375357
237,QUINGENTOLE,1114.0,MN,POINT (11.04766818132905 45.03353151993688),45.03353151993688,11.04766818132905
238,TERNATE,112.0,VA,POINT (8.695853122829295 45.78602588469828),45.786025884698276,8.695853122829295
239,QUISTELLO,1115.0,MN,POINT (10.99428505788173 45.00066203527072),45.00066203527072,10.994285057881726
240,REDONDESCO,1116.0,MN,POINT (10.51748244799802 45.17236145841045),45.17236145841045,10.517482447998024
241,REVERE,1117.0,MN,POINT (11.13529837625625 45.04043377603262),45.04043377603262,11.135298376256253
242,RIVAROLO MANTOVANO,1118.0,MN,POINT (10.44766509870457 45.06906644959161),45.06906644959161,10.447665098704565
243,RODIGO,1119.0,MN,POINT (10.64171389829352 45.195366733272),45.195366733272,10.64171389829352
244,RONCOFERRARO,1120.0,MN,POINT (10.94835432748376 45.12287986910508),45.122879869105084,10.948354327483765
245,ROVERBELLA,1121.0,MN,POINT (10.80762036682197 45.26136443924148),45.261364439241476,10.80762036682197
246,SABBIONETA,1122.0,MN,POINT (10.51604275920923 45.00740184803949),45.00740184803949,10.516042759209231
247,SAN BENEDETTO PO,1123.0,MN,POINT (10.92964447642756 45.03430880701031),45.03430880701031,10.929644476427557
248,SAN GIACOMO DELLE SEGNATE,1124.0,MN,POINT (11.01585958559119 44.96757426601175),44.967574266011745,11.01585958559119
249,TRADATE,113.0,VA,POINT (8.91814984220939 45.71528468591337),45.715284685913375,8.91814984220939
250,SAN GIORGIO DI MANTOVA,1125.0,MN,POINT (10.85129069799493 45.18472316885179),45.18472316885179,10.851290697994934
251,SAN GIOVANNI DEL DOSSO,1126.0,MN,POINT (11.06580300460014 44.97114095642358),44.971140956423575,11.065803004600143
252,SAN MARTINO DALL`ARGINE,1127.0,MN,POINT (10.52933786299643 45.09534325988103),45.09534325988103,10.529337862996426
